iso3c,type,year,epc_pp1990_share_gtco2_nobunkers_rcbyearend,pc_pp1990_atp_mer_pf2_share_gtco2_nobunkers_rcbyearend,pc_pp1990_atp_ppp_pf2_share_gtco2_nobunkers_rcbyearend,ecpc_pp1990_share_gtco2_nobunkers_rcbyearend,cpc_pp1990_atp_mer_pf2_share_gtco2_nobunkers_rcbyearend,epc_pp2015_share_gtco2_nobunkers_rcbyearend,pc_pp2015_atp_mer_pf2_share_gtco2_nobunkers_rcbyearend,pc_pp2015_atp_ppp_pf2_share_gtco2_nobunkers_rcbyearend,epc_pp2016_share_gtco2_nobunkers_rcbyearend,pc_pp2016_atp_mer_pf2_share_gtco2_nobunkers_rcbyearend,pc_pp2016_atp_ppp_pf2_share_gtco2_nobunkers_rcbyearend
LKA,terr,2015,3.515415308196192,4.392743109990855,3.3176795243959973,3.2434692370857316,3.578726910868673,1.3861417693030038,1.3182050446963118,1.185713314122838,NA,NA,NA
LKA,terr,2016,3.4924116096549698,4.369739411449633,3.294675825854775,3.2204655385445093,3.5557232123274507,1.3631380707617817,1.2952013461550897,1.162709615581616,1.2830334540875354,1.2263678125476358,1.0841442802525199
LKA,terr,2017,3.4695220615146067,4.34684986330927,3.271786277714412,3.1975759904041463,3.5328336641870877,1.3402485226214187,1.2723117980147267,1.1398200674412529,1.2601439059471726,1.203478264407273,1.061254732112157
LKA,terr,2018,3.449410573680749,4.326738375475411,3.2516747898805543,3.1774645025702886,3.51272217635323,1.3201370347875607,1.2522003101808687,1.119708579607395,1.2400324181133144,1.1833667765734148,1.0411432442782989
LKA,terr,2019,3.4281629597398195,4.305490761534482,3.230427175939625,3.156216888629359,3.4914745624123005,1.2988894208466315,1.2309526962399395,1.0984609656664657,1.2187848041723852,1.1621191626324856,1.0198956303373696
LKA,terr,2020,3.4075232843566003,4.284851086151264,3.2097875005564056,3.13557721324614,3.4708348870290813,1.2782497454634123,1.2103130208567203,1.0778212902832465,1.198145128789166,1.1414794872492664,0.9992559549541504
LKA,terr,2021,3.3873900389668203,4.264717840761483,3.1896542551666256,3.11544396785636,3.4507016416393013,1.2581165000736323,1.1901797754669403,1.0576880448934665,1.178011883399386,1.1213462418594864,0.9791227095643704
LKA,terr,2022,3.3700503337768803,4.247378135571543,3.1723145499766856,3.09810426266642,3.4333619364493613,1.240776794883692,1.172840070277,1.0403483397035262,1.1606721782094458,1.1040065366695462,0.9617830043744302
LTU,terr,1990,0.797437809391634,0.45069097276053355,0.37969780055302776,0.5683533583818453,0.29660725418120576,NA,NA,NA,NA,NA,NA
LTU,terr,1991,0.7595899067656596,0.41284307013455906,0.3418498979270533,0.5305054557558709,0.2587593515552313,NA,NA,NA,NA,NA,NA
LTU,terr,1992,0.7384060592013532,0.39165922257025265,0.32066605036274687,0.5093216081915645,0.23757550399092486,NA,NA,NA,NA,NA,NA
LTU,terr,1993,0.7220744686204112,0.37532763198931074,0.30433445978180496,0.49299001761062256,0.22124391340998295,NA,NA,NA,NA,NA,NA
LTU,terr,1994,0.7062959510848263,0.35954911445372584,0.28855594224622005,0.47721150007503765,0.20546539587439808,NA,NA,NA,NA,NA,NA
LTU,terr,1995,0.6912276495388002,0.3444808129076997,0.27348764070019393,0.46214319852901153,0.19039709432837193,NA,NA,NA,NA,NA,NA
LTU,terr,1996,0.6754762309959508,0.32872939436485027,0.2577362221573445,0.4463917799861621,0.17464567578552248,NA,NA,NA,NA,NA,NA
LTU,terr,1997,0.660302349057251,0.3135555124261505,0.2425623402186447,0.4312178980474623,0.1594717938468227,NA,NA,NA,NA,NA,NA
LTU,terr,1998,0.6442936537496669,0.2975468171185664,0.22655364491106061,0.4152092027398782,0.1434630985392386,NA,NA,NA,NA,NA,NA
LTU,terr,1999,0.6308342693792052,0.28408743274810466,0.2130942605405989,0.4017498183694165,0.1300037141687769,NA,NA,NA,NA,NA,NA
LTU,terr,2000,0.6189826153044197,0.27223577867331916,0.2012426064658134,0.389898164294631,0.1181520600939914,NA,NA,NA,NA,NA,NA
LTU,terr,2001,0.6063797128527129,0.25963287622161235,0.1886397040141066,0.37729526184292417,0.10554915764228459,NA,NA,NA,NA,NA,NA
LTU,terr,2002,0.5937044654256893,0.24695762879458885,0.17596445658708307,0.36462001441590064,0.09287391021526106,NA,NA,NA,NA,NA,NA
LTU,terr,2003,0.5810358211004121,0.23428898446931157,0.16329581226180578,0.3519513700906234,0.08020526588998378,NA,NA,NA,NA,NA,NA
LTU,terr,2004,0.5677720057711757,0.22102516914007525,0.15003199693256947,0.33868755476138707,0.06694145056074746,NA,NA,NA,NA,NA,NA
LTU,terr,2005,0.5538992665584195,0.20715242992731897,0.1361592577198132,0.3248148155486308,0.05306871134799118,NA,NA,NA,NA,NA,NA
LTU,terr,2006,0.5396931521330661,0.19294631550196556,0.12195314329445978,0.3106087011232774,0.03886259692263777,NA,NA,NA,NA,NA,NA
LTU,terr,2007,0.5242068365260437,0.1774599998949432,0.10646682768743743,0.295122385516255,0.02337628131561542,NA,NA,NA,NA,NA,NA
LTU,terr,2008,0.5092772310969021,0.16253039446580164,0.09153722225829586,0.28019278008711346,0.008446675886473853,NA,NA,NA,NA,NA,NA
LTU,terr,2009,0.49643738007355276,0.14969054344245225,0.07869737123494647,0.26735292906376407,-0.004393175136875538,NA,NA,NA,NA,NA,NA
LTU,terr,2010,0.48262416506122013,0.13587732843011963,0.06488415622261384,0.25353971405143144,-0.018206390149208163,NA,NA,NA,NA,NA,NA
LTU,terr,2011,0.4686530530227235,0.12190621639162297,0.050913044184117184,0.23956860201293478,-0.03217750218770482,NA,NA,NA,NA,NA,NA
LTU,terr,2012,0.45458687152402527,0.10784003489292476,0.03684686268541898,0.22550242051423658,-0.046243683686403025,NA,NA,NA,NA,NA,NA
LTU,terr,2013,0.44142304855470477,0.09467621192360426,0.023683039716098475,0.21233859754491607,-0.05940750665572353,NA,NA,NA,NA,NA,NA
LTU,terr,2014,0.4285587958050295,0.08181195917392897,0.010818786966423188,0.1994743447952408,-0.07227175940539882,NA,NA,NA,NA,NA,NA
LTU,terr,2015,0.4154938364141088,0.0687469997830083,-0.0022461724244974834,0.18640938540432012,-0.08533671879631949,0.17942951903014856,0.08410468143058984,0.0937907648481925,NA,NA,NA
LTU,terr,2016,0.40236254944309974,0.05561571281199923,-0.015377459395506554,0.17327809843331105,-0.09846800576732856,0.16629823205913952,0.07097339445958079,0.08065947787718344,0.16569725484815875,0.0773819693975239,0.08606697993135462
LTU,terr,2017,0.38906669220712325,0.04231985557602275,-0.028673316631483037,0.15998224119733456,-0.11176386300330504,0.15300237482316303,0.05767753722360431,0.06736362064120696,0.15240139761218227,0.06408611216154743,0.07277112269537814
LTU,terr,2018,0.3756221683565798,0.028875331725479292,-0.04211784048202649,0.1465377173467911,-0.1252083868538485,0.13955785097261958,0.04423301337306085,0.05391909679066351,0.13895687376163882,0.05064158831100397,0.059326598844834676
LTU,terr,2019,0.3619344385560882,0.015187601924987693,-0.05580557028251809,0.1328499875462995,-0.1388961166543401,0.12587012117212798,0.030545283572569262,0.04023136699017192,0.12526914396114722,0.036953858510512375,0.04563886904434308
LTU,terr,2020,0.3483859115363526,0.0016390749052521136,-0.06935409730225367,0.11930146052656393,-0.15244464367407567,0.11232159415239241,0.016996756552833683,0.026682839970436342,0.11172061694141164,0.023405331490776796,0.032090342024607504
LTU,terr,2021,0.33454617176587964,-0.012200664865220867,-0.08319383707272665,0.10546172075609095,-0.16628438344454866,0.09848185438191939,0.003157016782360661,0.01284310019996332,0.09788087717093862,0.009565591720303773,0.018250602254134482
LTU,terr,2022,0.3218697361696444,-0.02487710046145608,-0.09587027266896186,0.09278528515985573,-0.17896081904078387,0.08580541878568425,-0.009519418813874483,1.666646037281755e-4,0.08520444157470347,-0.003110843875931371,0.005574166657899338
LUX,terr,1990,0.07208804796463114,3.747257183998112e-4,0.010690966012761302,0.07365324428378667,0.0027141537946277546,NA,NA,NA,NA,NA,NA
LUX,terr,1991,0.059644072434261286,-0.012069249811970051,-0.00175300951760856,0.06120926875341681,-0.009729821735742107,NA,NA,NA,NA,NA,NA
LUX,terr,1992,0.04743271707671163,-0.024280605169519708,-0.013964364875158217,0.048997913395867156,-0.021941177093291762,NA,NA,NA,NA,NA,NA
LUX,terr,1993,0.035071819575946996,-0.03664150267028434,-0.02632526237592285,0.03663701589510252,-0.034302074594056396,NA,NA,NA,NA,NA,NA
LUX,terr,1994,0.023520567794504628,-0.04819275445172671,-0.03787651415736522,0.025085764113660154,-0.045853326375498764,NA,NA,NA,NA,NA,NA
LUX,terr,1995,0.014357975535675166,-0.05735534671055617,-0.04703910641619468,0.015923171854830692,-0.055015918634328226,NA,NA,NA,NA,NA,NA
LUX,terr,1996,0.005143863811107971,-0.06656945843512337,-0.056253218140761875,0.006709060130263497,-0.06423003035889542,NA,NA,NA,NA,NA,NA
LUX,terr,1997,-0.003426262532531227,-0.07513958477876256,-0.06482334448440108,-0.0018610662133757006,-0.07280015670253462,NA,NA,NA,NA,NA,NA
LUX,terr,1998,-0.011095097227590917,-0.08280841947382225,-0.07249217917946077,-0.00952990090843539,-0.08046899139759431,NA,NA,NA,NA,NA,NA
LUX,terr,1999,-0.019218596538747384,-0.09093191878497872,-0.08061567849061724,-0.017653400219591858,-0.08859249070875078,NA,NA,NA,NA,NA,NA
LUX,terr,2000,-0.02792855051872506,-0.0996418727649564,-0.08932563247059491,-0.026363354199569533,-0.09730244468872845,NA,NA,NA,NA,NA,NA
LUX,terr,2001,-0.03714073963197659,-0.10885406187820793,-0.09853782158384644,-0.03557554331282106,-0.10651463380197998,NA,NA,NA,NA,NA,NA
LUX,terr,2002,-0.04712863006216675,-0.11884195230839809,-0.1085257120140366,-0.04556343374301122,-0.11650252423217014,NA,NA,NA,NA,NA,NA
LUX,terr,2003,-0.05758875524008589,-0.12930207748631722,-0.11898583719195574,-0.05602355892093036,-0.12696264941008928,NA,NA,NA,NA,NA,NA
LUX,terr,2004,-0.06941907607652509,-0.14113239832275642,-0.13081615802839494,-0.06785387975736956,-0.13879297024652848,NA,NA,NA,NA,NA,NA
LUX,terr,2005,-0.08150744261911866,-0.15322076486535,-0.1429045245709885,-0.07994224629996313,-0.15088133678912205,NA,NA,NA,NA,NA,NA
LUX,terr,2006,-0.09342709635287552,-0.16514041859910686,-0.15482417830474537,-0.09186190003372,-0.1628009905228789,NA,NA,NA,NA,NA,NA
LUX,terr,2007,-0.1047422284397238,-0.17645555068595514,-0.16613931039159366,-0.10317703212056828,-0.1741161226097272,NA,NA,NA,NA,NA,NA
LUX,terr,2008,-0.11592285006216246,-0.1876361723083938,-0.17731993201403232,-0.11435765374300694,-0.18529674423216586,NA,NA,NA,NA,NA,NA
LUX,terr,2009,-0.12656093722363243,-0.19827425946986377,-0.18795801917550228,-0.1249957409044769,-0.19593483139363582,NA,NA,NA,NA,NA,NA
LUX,terr,2010,-0.13776667788165997,-0.2094800001278913,-0.19916375983352982,-0.13620148156250445,-0.20714057205166336,NA,NA,NA,NA,NA,NA
LUX,terr,2011,-0.1488771237150171,-0.22059044596124844,-0.21027420566688695,-0.14731192739586157,-0.2182510178850205,NA,NA,NA,NA,NA,NA
LUX,terr,2012,-0.15975703953577747,-0.2314703617820088,-0.22115412148764732,-0.15819184321662194,-0.22913093370578086,NA,NA,NA,NA,NA,NA
LUX,terr,2013,-0.1701032892719882,-0.24181661151821954,-0.23150037122385805,-0.16853809295283267,-0.2394771834419916,NA,NA,NA,NA,NA,NA
LUX,terr,2014,-0.17993393374953642,-0.25164725599576776,-0.24133101570140628,-0.1783687374303809,-0.24930782791953982,NA,NA,NA,NA,NA,NA
LUX,terr,2015,-0.18929173564389062,-0.26100505789012196,-0.25068881759576045,-0.1877265393247351,-0.258665629813894,0.028919300437097176,-0.0022019113946460406,0.0017055276477507056,NA,NA,NA
LUX,terr,2016,-0.19839254947479568,-0.270105871721027,-0.2597896314266655,-0.19682735315564015,-0.26776644364479907,0.019818486606192086,-0.011302725225551131,-0.007395286183154385,0.02645884715855681,-0.0024248768756334636,0.0010978273481853495
LUX,terr,2017,-0.2076672869928175,-0.27938060923904884,-0.2690643689446873,-0.20610209067366198,-0.2770411811628209,0.010543749088170296,-0.020577462743572923,-0.016670023701176175,0.01718410964053502,-0.011699614393655255,-0.00817691016983644
LUX,terr,2018,-0.2172481599537659,-0.28896148219999723,-0.2786452419056357,-0.21568296363461037,-0.2866220541237693,9.628761272218594e-4,-0.03015833570452136,-0.02625089666212461,0.007603236679586581,-0.021280487354603694,-0.017757783130784882
LUX,terr,2019,-0.22702489286326277,-0.2987382151094941,-0.2884219748151326,-0.22545969654410725,-0.29639878703326616,-0.00881385678227499,-0.03993506861401821,-0.036027629571621464,-0.0021734962299102684,-0.031057220264100543,-0.02753451604028173
LUX,terr,2020,-0.23509845463050322,-0.30681177687673455,-0.29649553658237304,-0.2335332583113477,-0.3044723488005066,-0.01688741854951544,-0.04800863038125866,-0.04410119133886191,-0.01024705799715072,-0.039130782031340995,-0.03560807780752218
LUX,terr,2021,-0.24353430324970549,-0.3152476254959368,-0.3049313852015753,-0.24196910693054996,-0.3129081974197089,-0.02532326716871769,-0.05644447900046091,-0.05253703995806416,-0.018682906616352968,-0.04756663065054324,-0.04404392642672443
LUX,terr,2022,-0.25106388771029003,-0.32277720995652137,-0.31246096966215986,-0.2494986913911345,-0.3204377818802934,-0.03285285162930225,-0.06397406346104546,-0.060066624418648726,-0.02621249107693753,-0.055096215111127805,-0.05157351088730899
LVA,terr,1990,0.5722137812279239,0.3198556272216107,0.295446276118427,0.3883225220800068,0.20560614243174152,NA,NA,NA,NA,NA,NA
LVA,terr,1991,0.5542800420416167,0.30192188803530357,0.27751253693211986,0.37038878289369964,0.18767240324543438,NA,NA,NA,NA,NA,NA
LVA,terr,1992,0.5400750649669089,0.2877169109605957,0.263307559857412,0.3561838058189918,0.17346742617072652,NA,NA,NA,NA,NA,NA
LVA,terr,1993,0.5281436310886882,0.2757854770823751,0.2513761259791914,0.3442523719407712,0.16153599229250593,NA,NA,NA,NA,NA,NA
LVA,terr,1994,0.5177648438526997,0.26540668984638655,0.24099733874320284,0.3338735847047826,0.15115720505651736,NA,NA,NA,NA,NA,NA
LVA,terr,1995,0.5086232194937277,0.25626506548741457,0.23185571438423086,0.32473196034581064,0.14201558069754538,NA,NA,NA,NA,NA,NA
LVA,terr,1996,0.49940383917618236,0.24704568516986922,0.2226363340666855,0.3155125800282653,0.13279620038000003,NA,NA,NA,NA,NA,NA
LVA,terr,1997,0.4907166151261058,0.23835846111979264,0.21394911001660893,0.3068253559781887,0.12410897632992346,NA,NA,NA,NA,NA,NA
LVA,terr,1998,0.48240357316740645,0.23004541916109325,0.20563606805790954,0.2985123140194893,0.11579593437122407,NA,NA,NA,NA,NA,NA
LVA,terr,1999,0.474679139417372,0.22232098541105882,0.19791163430787512,0.2907878802694549,0.10807150062118964,NA,NA,NA,NA,NA,NA
LVA,terr,2000,0.46759140958853346,0.21523325558222028,0.19082390447903658,0.28370015044061636,0.10098377079235112,NA,NA,NA,NA,NA,NA
LVA,terr,2001,0.46008851618535296,0.20773036217903978,0.18332101107585608,0.27619725703743586,0.0934808773891706,NA,NA,NA,NA,NA,NA
LVA,terr,2002,0.4525616870620899,0.2002035330557767,0.175794181952593,0.2686704279141728,0.08595404826590752,NA,NA,NA,NA,NA,NA
LVA,terr,2003,0.4448290845159494,0.19247093050963618,0.16806157940645247,0.26093782536803223,0.078221445719767,NA,NA,NA,NA,NA,NA
LVA,terr,2004,0.4370913196347007,0.18473316562838757,0.16032381452520386,0.2532000604867837,0.07048368083851839,NA,NA,NA,NA,NA,NA
LVA,terr,2005,0.4292739337637915,0.17691577975747833,0.15250642865429462,0.2453826746158744,0.06266629496760914,NA,NA,NA,NA,NA,NA
LVA,terr,2006,0.42095700954941384,0.16859885554310064,0.14418950443991693,0.23706575040149672,0.05434937075323146,NA,NA,NA,NA,NA,NA
LVA,terr,2007,0.412312062493853,0.15995390848753985,0.13554455738435614,0.22842080334593592,0.045704423697670665,NA,NA,NA,NA,NA,NA
LVA,terr,2008,0.4041071572983108,0.15174900329199761,0.1273396521888139,0.2202158981503937,0.03749951850212843,NA,NA,NA,NA,NA,NA
LVA,terr,2009,0.396644897955825,0.14428674394951185,0.11987739284632815,0.21275363880790793,0.03003725915964267,NA,NA,NA,NA,NA,NA
LVA,terr,2010,0.38808340443995387,0.1357252504336407,0.11131589933045699,0.20419214529203678,0.021475765643771516,NA,NA,NA,NA,NA,NA
LVA,terr,2011,0.3802658022764833,0.12790764827017012,0.10349829716698641,0.1963745431285662,0.013658163480300939,NA,NA,NA,NA,NA,NA
LVA,terr,2012,0.372739742503324,0.1203815884970108,0.0959722373938271,0.18884848335540688,0.006132103707141623,NA,NA,NA,NA,NA,NA
LVA,terr,2013,0.36536472432799444,0.11300657032168127,0.08859721921849756,0.18147346518007734,-0.0012429144681879167,NA,NA,NA,NA,NA,NA
LVA,terr,2014,0.3581862964765039,0.10582814247019076,0.08141879136700705,0.17429503732858684,-0.008421342319678421,NA,NA,NA,NA,NA,NA
LVA,terr,2015,0.35091755662750945,0.09855940262119625,0.07415005151801254,0.16702629747959233,-0.01569008216867293,0.12222184663396292,0.058824859426291225,0.06951256899636077,NA,NA,NA
LVA,terr,2016,0.3437006712683341,0.09134251726202092,0.06693316615883721,0.159809412120417,-0.022906967527848265,0.1150049612747876,0.05160797406711591,0.06229568363718545,0.11308065745866341,0.054611614150843056,0.06401717386695291
LVA,terr,2017,0.33647911655704976,0.08412096255073659,0.05971161144755288,0.15258785740913267,-0.030128522239132594,0.10778340656350324,0.044386419355831555,0.05507412892590109,0.10585910274737906,0.04739005943955871,0.05679561915566856
LVA,terr,2018,0.32861038555828126,0.07625223155196809,0.05184288044878438,0.14471912641036416,-0.037997253237901096,0.09991467556473473,0.03651768835706304,0.047205397927132575,0.09799037174861054,0.03952132844079019,0.048926888156900036
LVA,terr,2019,0.32095417061039677,0.0685960166040836,0.04418666550089989,0.13706291146247968,-0.045653468185785584,0.09225846061685025,0.028861473409178565,0.0395491829792481,0.09033415680072607,0.03186511349290572,0.04127067320901557
LVA,terr,2020,0.3139491632822465,0.061591009275933306,0.0371816581727496,0.13005790413432938,-0.052658475513935876,0.08525345328869999,0.021856466081028307,0.032544175651097844,0.08332914947257582,0.02486010616475546,0.03426566588086531
LVA,terr,2021,0.30670339715733896,0.05434524315102579,0.029935892047842083,0.12281213800942187,-0.05990424163884339,0.07800768716379244,0.01461069995612075,0.025298409526190287,0.07608338334766826,0.017614340039847895,0.027019899755957748
LVA,terr,2022,0.3001071456536556,0.04774899164734242,0.023339640544158713,0.1162158865057385,-0.06650049314252676,0.0714114356601091,0.008014448452437407,0.018702158022506944,0.06948713184398492,0.01101808853616456,0.020423648252274412
MAR,terr,1990,5.385304974395135,4.084221512842376,4.746310624247677,5.415836287231442,5.393231742017967,NA,NA,NA,NA,NA,NA
MAR,terr,1991,5.3615995705129995,4.060516108960241,4.7226052203655415,5.3921308833493065,5.369526338135832,NA,NA,NA,NA,NA,NA
MAR,terr,1992,5.336844783308152,4.035761321755393,4.697850433160694,5.367376096144459,5.344771550930984,NA,NA,NA,NA,NA,NA
MAR,terr,1993,5.310046407081456,4.0089629455286975,4.671052056933998,5.340577719917763,5.317973174704289,NA,NA,NA,NA,NA,NA
MAR,terr,1994,5.281902137758218,3.9808186762054594,4.64290778761076,5.312433450594525,5.28982890538105,NA,NA,NA,NA,NA,NA
MAR,terr,1995,5.2531309433659805,3.9520474818132216,4.6141365932185225,5.2836622562022875,5.261057710988813,NA,NA,NA,NA,NA,NA
MAR,terr,1996,5.223584931880465,3.922501470327706,4.584590581733007,5.254116244716772,5.231511699503297,NA,NA,NA,NA,NA,NA
MAR,terr,1997,5.1935855367300885,3.8925020751773296,4.5545911865826305,5.224116849566395,5.201512304352921,NA,NA,NA,NA,NA,NA
MAR,terr,1998,5.162681905463198,3.861598443910439,4.52368755531574,5.193213218299505,5.17060867308603,NA,NA,NA,NA,NA,NA
MAR,terr,1999,5.130672957438312,3.8295894958855534,4.491678607290854,5.161204270274619,5.138599725061145,NA,NA,NA,NA,NA,NA
MAR,terr,2000,5.097449758920561,3.796366297367802,4.458455408773103,5.127981071756867,5.1053765265433935,NA,NA,NA,NA,NA,NA
MAR,terr,2001,5.060617274557476,3.759533813004717,4.421622924410018,5.091148587393783,5.068544042180308,NA,NA,NA,NA,NA,NA
MAR,terr,2002,5.023283836345902,3.722200374793143,4.384289486198444,5.053815149182209,5.031210603968734,NA,NA,NA,NA,NA,NA
MAR,terr,2003,4.986687095483188,3.6856036339304294,4.34769274533573,5.017218408319495,4.994613863106021,NA,NA,NA,NA,NA,NA
MAR,terr,2004,4.944430807629542,3.6433473460767827,4.305436457482084,4.9749621204658485,4.952357575252374,NA,NA,NA,NA,NA,NA
MAR,terr,2005,4.8997375347578105,3.598654073205051,4.2607431846103525,4.930268847594117,4.907664302380643,NA,NA,NA,NA,NA,NA
MAR,terr,2006,4.8534544583522585,3.5523709967994996,4.2144601082048005,4.8839857711885655,4.861381225975091,NA,NA,NA,NA,NA,NA
MAR,terr,2007,4.804506144526912,3.5034226829741533,4.165511794379454,4.835037457363219,4.8124329121497444,NA,NA,NA,NA,NA,NA
MAR,terr,2008,4.7530996784654285,3.45201621691267,4.1141053283179705,4.783630991301735,4.761026446088261,NA,NA,NA,NA,NA,NA
MAR,terr,2009,4.702202929913767,3.401119468361008,4.063208579766309,4.732734242750074,4.710129697536599,NA,NA,NA,NA,NA,NA
MAR,terr,2010,4.647798162810419,3.3467147012576604,4.008803812662961,4.678329475646726,4.6557249304332515,NA,NA,NA,NA,NA,NA
MAR,terr,2011,4.592890593755112,3.2918071322023534,3.9538962436076543,4.623421906591419,4.600817361377945,NA,NA,NA,NA,NA,NA
MAR,terr,2012,4.53589560273845,3.2348121411856914,3.8969012525909923,4.566426915574757,4.543822370361283,NA,NA,NA,NA,NA,NA
MAR,terr,2013,4.479247987329667,3.178164525776908,3.840253637182209,4.509779300165974,4.487174754952499,NA,NA,NA,NA,NA,NA
MAR,terr,2014,4.422031459234107,3.120947997681348,3.783037109086649,4.452562772070413,4.4299582268569395,NA,NA,NA,NA,NA,NA
MAR,terr,2015,4.363493709135,3.062410247582241,3.7244993589875417,4.394025021971307,4.371420476757832,2.2450417905272633,2.4057008101472332,2.3886139203333867,NA,NA,NA
MAR,terr,2016,4.304993687664839,3.0039102261120805,3.6659993375173814,4.335525000501146,4.312920455287672,2.186541769057103,2.347200788677073,2.3301138988632264,2.0815393894971375,2.2689649189213053,2.2571181671569684
MAR,terr,2017,4.243842091776921,2.942758630224162,3.604847741629463,4.274373404613228,4.251768859399753,2.1253901731691847,2.2860491927891546,2.268962302975308,2.020387793609219,2.207813323033387,2.19596657126905
MAR,terr,2018,4.18148750384473,2.8804040422919712,3.542493153697272,4.212018816681037,4.189414271467562,2.0630355852369937,2.2236946048569637,2.206607715043117,1.958033205677028,2.1454587351011956,2.133611983336859
MAR,terr,2019,4.11269435046045,2.8116108889076914,3.4737000003129923,4.143225663296757,4.120621118083283,1.994242431852714,2.154901451472684,2.1378145616588373,1.8892400522927484,2.076665581716916,2.0648188299525794
MAR,terr,2020,4.048086582993202,2.747003121440443,3.409092232845744,4.078617895829509,4.056013350616034,1.9296346643854652,2.0902936840054354,2.073206794191589,1.8246322848254997,2.0120578142496672,2.0002110624853304
MAR,terr,2021,3.9753927603945174,2.6743092988417585,3.3363984102470594,4.005924073230824,3.9833195280173497,1.8569408417867808,2.017599861406751,2.0005129715929044,1.751938462226815,1.9393639916509828,1.927517239886646
MAR,terr,2022,3.906931166459663,2.605847704906904,3.267936816312205,3.93746247929597,3.9148579340824954,1.7884792478519267,1.9491382674718967,1.9320513776580501,1.6834768682919612,1.870902397716129,1.8590556459517922
MDG,terr,1990,2.614249292953914,3.825642724480214,3.5314866976409576,3.394315610509807,8.290780103478433,NA,NA,NA,NA,NA,NA
MDG,terr,1991,2.613223680769048,3.8246171122953476,3.5304610854560914,3.3932899983249407,8.289754491293566,NA,NA,NA,NA,NA,NA
MDG,terr,1992,2.612220105987214,3.8236135375135136,3.5294575106742574,3.3922864235431067,8.28875091651173,NA,NA,NA,NA,NA,NA
MDG,terr,1993,2.6111872352750787,3.8225806668013784,3.528424639962122,3.3912535528309715,8.287718045799597,NA,NA,NA,NA,NA,NA
MDG,terr,1994,2.6100342352912325,3.821427666817532,3.527271639978276,3.3901005528471253,8.28656504581575,NA,NA,NA,NA,NA,NA
MDG,terr,1995,2.6088409269094073,3.820234358435707,3.526078331596451,3.3889072444653,8.285371737433925,NA,NA,NA,NA,NA,NA
MDG,terr,1996,2.607594681784957,3.818988113311257,3.5248320864720006,3.38766099934085,8.284125492309474,NA,NA,NA,NA,NA,NA
MDG,terr,1997,2.606058382458287,3.8174518139845866,3.5232957871453303,3.3861247000141796,8.282589192982805,NA,NA,NA,NA,NA,NA
MDG,terr,1998,2.6044381508071175,3.8158315823334172,3.521675555494161,3.3845044683630103,8.280968961331634,NA,NA,NA,NA,NA,NA
MDG,terr,1999,2.6026741319886635,3.8140675635149632,3.519911536675707,3.3827404495445563,8.27920494251318,NA,NA,NA,NA,NA,NA
MDG,terr,2000,2.600724831098057,3.812118262624357,3.5179622357851006,3.38079114865395,8.277255641622574,NA,NA,NA,NA,NA,NA
MDG,terr,2001,2.5989805423805024,3.810373973906802,3.516217947067546,3.379046859936395,8.27551135290502,NA,NA,NA,NA,NA,NA
MDG,terr,2002,2.597743834203137,3.8091372657294373,3.514981238890181,3.3778101517590304,8.274274644727655,NA,NA,NA,NA,NA,NA
MDG,terr,2003,2.5960505450254483,3.807443976551748,3.513287949712492,3.376116862581341,8.272581355549967,NA,NA,NA,NA,NA,NA
MDG,terr,2004,2.5942448553173336,3.8056382868436334,3.511482260004377,3.3743111728732265,8.270775665841851,NA,NA,NA,NA,NA,NA
MDG,terr,2005,2.592502508429978,3.803895939956278,3.5097399131170217,3.372568825985871,8.269033318954495,NA,NA,NA,NA,NA,NA
MDG,terr,2006,2.5908265788093856,3.8022200103356854,3.508063983496429,3.3708928963652784,8.267357389333903,NA,NA,NA,NA,NA,NA
MDG,terr,2007,2.589090296795125,3.800483728321425,3.5063277014821685,3.369156614351018,8.265621107319642,NA,NA,NA,NA,NA,NA
MDG,terr,2008,2.5873090437202477,3.7987024752465475,3.5045464484072912,3.3673753612761406,8.263839854244766,NA,NA,NA,NA,NA,NA
MDG,terr,2009,2.5856014224670933,3.796994853993393,3.502838827154137,3.365667740022986,8.262132232991611,NA,NA,NA,NA,NA,NA
MDG,terr,2010,2.5837282171617932,3.795121648688093,3.5009656218488368,3.363794534717686,8.260259027686311,NA,NA,NA,NA,NA,NA
MDG,terr,2011,2.5813525447917063,3.792745976318006,3.49858994947875,3.361418862347599,8.257883355316224,NA,NA,NA,NA,NA,NA
MDG,terr,2012,2.5786063336002503,3.78999976512655,3.4958437382872938,3.358672651156143,8.255137144124769,NA,NA,NA,NA,NA,NA
MDG,terr,2013,2.5753964095210136,3.7867898410473133,3.492633814208057,3.3554627270769064,8.251927220045532,NA,NA,NA,NA,NA,NA
MDG,terr,2014,2.5722362432633594,3.783629674789659,3.489473647950403,3.3523025608192523,8.248767053787876,NA,NA,NA,NA,NA,NA
MDG,terr,2015,2.5690064103390386,3.7803998418653384,3.486243815026082,3.3490727278949315,8.245537220863556,1.6700917639402644,4.760834561498804,4.059920550146907,NA,NA,NA
MDG,terr,2016,2.5657362440813842,3.777129675607684,3.4829736487684277,3.345802561637277,8.242267054605902,1.6668215976826102,4.7575643952411495,4.056650383889252,1.551255779713908,4.418469113958978,3.74746006168505
